name,reading,meaning
公務,こうむ,おおやけのつとめ。国または公共団体の事務。公務員の職務。
公明,こうめい,１ 公平で、不正や隠しだてがないこと。また、そのさま。２ 茨城の日本酒。大吟醸酒、純米大吟醸酒、純米吟醸酒、純米酒、本醸造酒などがある。全体的に辛口の味わい。平成8年度全国新酒鑑評会で金賞受賞。原料米は山田錦、ひたち錦など。仕込み水は筑波山系の伏流水。蔵元の「村井醸造」は延宝元年(1673)創業。所在地は桜川市真壁町真壁。
高名,こうめい,１ 高い評価を受け、広く一般の人々に名前を知られていること。また、そのさま。こうみょう。２ 相手を敬って、その名をいう語。
項目,こうもく,１ 物事を、ある基準で区分けしたときの一つ一つ。２ 辞典・事典などの見出し語。３ 項と目。国や地方公共団体における歳入・歳出予算の区分に用いる用語。項に区分して、さらに目に区分される。
公約,こうやく,公開の場で、また公衆に対して約束すること。
交遊,こうゆう,人と親しく交際すること。
公用,こうよう,１ おおやけの用事。国や公共団体、または勤務する会社などの用務。公務。２ 国や公共団体が使用すること。
効用,こうよう,１ 使いみち。用途。２ ききめ。効能。３ 経済学で、消費者が財やサービスを消費することによって得る主観的な満足の度合い。
紅葉,こうよう,秋になって葉が紅色に変わること。
高揚,こうよう,精神や気分などが高まること。また、高めること。
行楽,こうらく,山野などに行って遊び楽しむこと。遊山(ゆさん)。
公立,こうりつ,都道府県・市区町村などの地方公共団体が設立し維持すること。また、その施設。
効率,こうりつ,１ 機械などの、仕事量と消費されたエネルギーとの比率。２ 使った労力に対する、得られた成果の割合。
攻略,こうりゃく,１ 攻めて、奪いとること。２ 相手を打ち負かすこと。３ いろいろな手段を使って相手の気持ちをくずすこと。
興隆,こうりゅう,勢いが盛んになること。
交流,こうりゅう,１ 互いに行き来すること。特に、異なる地域・組織・系統の人々が行き来すること。また、その間でさまざまな物事のやりとりが行われること。２ 「交流電流」の略。
拘留,こうりゅう,１ 人を捕らえてとどめておくこと。２ 自由刑の一。1日以上30日未満の間、刑事施設に拘禁する刑罰。
考慮,こうりょ,物事を、いろいろの要素を含めてよく考えること。
校了,こうりょう,校正がすっかり終わること。
綱領,こうりょう,１ 物事の最も大切なところ。要点。眼目。２ 政党や労働組合などの団体の政策・方針などの基本を示したもの。
香料,こうりょう,１ 食品や化粧品などに芳香をつける材料とするもの。２ 死者の霊前に供えて、香や花の代わりとする金品。
効力,こうりょく,効果を及ぼすことのできる能力。
降臨,こうりん,１ 天上に住むとされる神仏が地上に来臨すること。２ 他人を敬って、その出席をいう語。
交霊,こうれい,生きている者と死者の霊魂とが交信し合うこと。
好例,こうれい,適切な例。適例。
恒例,こうれい,いつもきまって行われること。多く、儀式や行事にいう。また、その儀式や行事。
高齢,こうれい,１ 年老いていること。老年であること。老齢。２ 集団をある年齢層で区切った際に、その中で年長であること。
航路,こうろ,船舶や航空機が通行する一定の経路。また、それらが進む方向。進路。
行路,こうろ,１ 道を行くこと。また、旅行をすること。２ 行く道。道すじ。３ 生きていく道すじ。世渡りの道。世路(せろ)。
功労,こうろう,大きな功績と、そのための努力。
口論,こうろん,言い争いをすること。口げんか。
講話,こうわ,ある題目について、大勢の人にわかりやすく講義をすること。また、その話。
呼応,こおう,１ 一方が呼びかけ、または話しかけ、相手がそれに答えること。互いに呼びかわすこと。受け答え。２ 互いに気脈を通じて物事を行うこと。示し合わせること。３ 文中で、ある語とあとに来る語とが特定の関係を示すこと。いわゆる係り結びのほか、否定・仮定・疑問の呼応など。
木陰,こかげ,樹木の下の、日の光や雨の当たらない所。
小型,こがた,同類のものの中で型が小さいこと。また、そのものや、そのさま。
枯渇,こかつ,１ 水がかれること。かわいて水分がなくなること。２ 物が尽きてなくなること。
黄金,こがね,１ きん。おうごん。２ 大判・小判などの金貨。３ 「黄金色」の略。
小柄,こがら,１ 体格が普通より小さいこと。また、そのさま。２ 模様や縞(しま)柄が細かいこと。また、そのさま。
